id,title,description,price,purchases,desc_length
590577,Papadella,"Båndspaghetti med kødstrimler, løg, champignon, chili og tomatsauce",89.0,0.0,67
590578,Spaghetti Bolognese,Med kødsauce,89.0,26.0,12
590579,Spaghetti Carbonara,"æg, bacon og flødesauce",89.0,24.0,23
590580,Pasta Mexicana,"Båndspaghetti bacon, jalapenos og tomatsauce",89.0,0.0,44
590583,Båndspaghetti,"Skinke, bacon, hvidløg, tomat-flødesauce",89.0,2.0,40
590586,Pasta Kylling,"Løg, champignon, paprika, kylling, salat, dressing, flødesauce, tomatsauce",89.0,26.0,74
590588,Pasta Oriental,"Kødstrimler, champignon, gorgonzola, chili, hvidløg, tomat og flødesauce",89.0,12.0,72
590589,Tortellini a la Gorgonzola,Skinke og gorgonzolasauce,89.0,6.0,25
590590,Ravioli del Pasta,"Bacon, champignon, tomat-flødesauce, kødfyldt kyllingebryst",89.0,8.0,59
590594,Bambino 1,"Tomat, ost, skinke",59.0,39.0,18
590595,Bambino 2,"Tomat, ost, kødsauce",59.0,2.0,20
590596,Bambino 3,"Tomat, ost, pepperoni",59.0,34.0,21
590597,Fiskefilet,1 stk. Med pommes frites og remoulade,59.0,8.0,37
590599,Chicken Dipper,5 stk. Med pommes frites og remoulade,59.0,50.0,37
590606,Junior Burger,Bøf og ketchup,45.0,1.0,14
590607,"Pommes Frites, Lille",Lille med tilbehør,39.0,621.0,18
590608,"Pommes Frites, Stor",Stor med tilbehør,49.0,722.0,17
590634,Cheddarost,"Oliven, guacamole",69.0,4.0,17
590641,Kylling,"Oliven, cheddarost, creme fraiche, salsa, guacamole",75.0,61.0,51
590642,Hakket Oksekød,"Oliven, cheddarost, creme fraiche, salsa, guacamole",75.0,4.0,51
590646,Kebab,"Oliven, cheddarost, creme fraiche, salsa, guacamole",75.0,7.0,51
595782,Cantamessa Asti Spumante,Glas,85.0,0.0,4
596001,Cantamessa Asti Spumante,Flaske,395.0,0.0,6
596186,Margherita,"Tomat, Ost, Oregano",65.0,96.0,19
596188,Skinke,"Tomat, Ost, Skinke, Oregano",45.0,152.0,27
596193,Salami,"Tomat, Ost, Salami, Oregano",45.0,37.0,27
596198,Pepperoni,"Tomat, Ost, Pepperoni, Oregano",45.0,239.0,30
596201,Oksekød,"Tomat, Ost, Oksekød, Oregano",45.0,66.0,28
596208,A. Kebab,"Tomat, Ost, Kebab, Oregano",45.0,37.0,26
596211,Hawaii,"Tomat, Ost, Skinke, Ananas, Oregano",50.0,110.0,35
596216,Flamingo,"Tomat, Ost, Skinke, Broccoli, Hollandaisesauce, Oregano",60.0,17.0,55
596220,Alloro,"Tomat, Ost, Champignon, Skinke, Oregano",60.0,37.0,39
596227,Finito,"Tomat, Ost, Skinke, Salami, Pepperoni, Oregano",60.0,32.0,46
596228,Kødsauce,"Tomat, Ost, Kødsauce, Løg, Majs, Peberfrugt, Oregano",60.0,16.0,52
596232,Oste Pizza,"Tomat, Ost, Gouda, Salatost, Mozzarella, Gorgonzola, Tomatskiver, Oregano",60.0,21.0,73
596250,Tango,"Tomat, Ost, Pepperoni, Bacon, Løg, Champignon, Peberfrugt, Oregano",60.0,16.0,66
596256,Harlem,"Tomat, Ost, Pepperoni, Bacon, Løg, Champignon, Peberfrugt, Oregano",60.0,58.0,66
596257,Hollandaise Special,"Tomat, Ost, Pepperoni, Kebab, Kylling, Hollandaisesauce, Oregano",65.0,37.0,64
596263,Kylling,"Tomat, Ost, Champignon, Kylling, Hollandaisesauce, Oregano",60.0,37.0,58
596265,A. NY 1,"Tomat, Ost, Champignon, Kylling, Hollandaisesauce, Oregano",65.0,14.0,58
596275,Paletti Fjerkrie,"Tomat, Ost, Kalkun, Løg, Champignon, Tomatskiver, Chilli, Hvidløg, Oregano",65.0,6.0,74
596284,Doro Special,"Tomat, Ost, Hollandaisesauce, Skinke, Salami, Oregano",65.0,7.0,53
596291,Weekend,"Tomat, Ost, Skinke, Salami, Løg, Champigon, Artiskok, Oregano",65.0,21.0,61
596297,Herat,"Tomat, Ost, Kebab, Løg, Champignon, Artiskok, Oregano",65.0,8.0,53
596298,Amore,"Tomat, Ost, Skinke, Bacon, Rejer, Champignon, Oregano",65.0,17.0,53
596306,Special Blanding,"Tomat, Ost, Kebab, Skinke, Kylling, Pepperoni, Pølser, Oksekød, Salami, Bacon, Hollandaisesauce, Oregano",100.0,79.0,104
596307,Supermix,"Tomat, Ost, Skinke, Løg, Kebab, Cocktailpolser, Peberfrugt, Bacon, Oregano",65.0,51.0,74
596315,A. Fantasia Pizza,"Tomat, Ost, Skinke, Løg, Kebab, Pølser, Grøn Peber, Bacon, Pepperoni, Hollandaisesauce, Chili, Hvidløg, Oregano",75.0,76.0,111
596320,Pepperoni Special,"Tomat, Ost, Pepperoni, Løg, Majs, Champignon, Spansk Peber, Oregano",65.0,9.0,67
596325,Viking,"Tomat, Ost, Tun, Rejer, Oregano",85.0,10.0,31
596332,Mama Mia,"Tomat, Ost, Kebab, Salatost, Løg, Chili, Hvidløg, Oregano",65.0,18.0,57
596333,Fiesta,"Tomat, Ost, Kebab, Pepperoni, Løg, Bacon, Gorgonzola, Peberfrugt, Spansk Peber, Oliven, Oregano",65.0,25.0,95
596343,Elegant,"Tomat, Ost, Skinke, Oksekød, Peberfrugt, Pepperoni, Cocktailpølser, Oliven, Ekstra Ost, Oregano",65.0,17.0,95
596352,Kaspian,"Tomat, Ost, Pepperoni, Salatost, Oliven, Peberfrugt, Oregano",65.0,6.0,60
596354,Kebab Mix,"Tomat, Ost, Kebab, Løg, Majs, Champignon, Peberfrugt, Bacon, Oregano",65.0,11.0,68
596358,Gorgonzola Pizza,"Tomat, Ost, Skinke, Kebab, Pepperoni, Bacon, Oregano",65.0,40.0,52
596359,Fire For Sig,"Tomat, Ost, Skinke, Oksekød, Pepperoni, Kebab, Oregano",65.0,28.0,54
596363,Al Capone,"Tomat, Ost, Skinke, Pepperoni, Cocktailpølser, Bacon, Salami, Salatost, Chili, Hvidløg, Oregano",65.0,40.0,95
596378,Oksemøbrad,"Tomat, Ost, Oksemørbrad, Pepperoni, Champignon, Løg, Peberfrugt, Chili, Hvidløg, Oregano",85.0,24.0,88
596380,Mozzarella Pizza,"Tomat, Ost, Skinke, Mozzarella, Tomatskiver, Chili, Hvidløg, Oregano",65.0,23.0,68
596385,Romania,"Tomat, Ost, Skinke, Bacon, Pepperoni, Oregano",65.0,13.0,45
596388,Sonny,"Tomat, Ost, Skinke, Pepperoni, Pølser, Oregano",65.0,18.0,46
596396,Philadelphia,"Tomat, Ost, Pepperoni, Kebab, peberfrugt, Hvidløg, Chili, Oregano",65.0,21.0,65
596402,Bella,"Tomat, Ost, Oksekød, Løg, Skinke, Bearnaisesauce, Oregano",65.0,14.0,57
596416,Heat Lover,"Tomat, Ost, Pepperoni, Kylling, Kebab, Bacon, Oregano",65.0,40.0,53
596431,Kalkun Pizza,"Tomat, Ost, Kalkunskinke, Pølser, Beanaisesauce, Oregano",65.0,1.0,56
596437,Kartoffel Pizza 1,"Tomat, Ost, Kartoffelskiver, Kylling, Hollandaisesauce, Oregano",65.0,14.0,63
596444,Doro Special 1,"Tomat, Ost, Kebab, Pepperoni, Klling, Broccoli, Hollandaisesauce, Salatost, Chili, Hvidløg, Oregano",65.0,23.0,99
596457,Doro Special 2,"Tomat, Ost, Skinke, Pepperoni, Pølser, Oksekød, Bacon, Hollandaisesauce, Chili, Hvidløg, Oregano",65.0,38.0,96
596463,A. Doro Special 3,"Tomat, Ost, Kebab, Løg, Champignon, Grøn Peber, Hollandaisesauce, Hvidløg, Oregano",65.0,19.0,82
596464,B. Doro Special 4,"Tomat, Ost, Skinke, Kebab, Pepperoni, Hollandaisesauce, Oregano",65.0,22.0,63
596468,C. Doro Special 5,"Tomat, Ost, Kylling, Løg, Champignon, Grøn Peber, Hollandaisesauce, Chili, Hvidløg og Oregano",65.0,0.0,93
596480,Mexico-Mexicansk,"Tomat, Ost, Kebab, Tomatskiver, Hvidløg, Peberfrugt, Champignon, Løg, Jalapenos, Tacosauce, Creme Fraiche Dressing, Mix Max, Oregano",70.0,33.0,132
596488,Taksas - Mexicansk,"Tomat, ost, Oksekød, Champignon, Jalapenos, Creme Fracihe Dressing, Hvidløg, Mix Max, Oregano",70.0,14.0,93
596497,Rimini - Mexicansk,"Tomat, Ost, Skinke, Pepperoni, Jalapenos, Løg, Tacossauce, Mix Max, Hvidløg, Creme Fraiche Dressing, Oregano",70.0,10.0,108
596502,Texas,"Tomat, Ost, Oksekød, Skinke, Bacon, Pølser, Oregano",75.0,7.0,51
596503,Meat Lover,"Tomat, Ost, Skinke, Kebab, Pepperoni, Bacon, Hollandaisesauce, Oregano",75.0,69.0,70
596507,A. Thomas Special,"Tomat, Ost, Kebab, Spaghetti, Bacon, Oksekød, Hollandaisesauce, Broccoli, Oregano",75.0,5.0,81
596516,Bedste Meat Lover,"Tomat, Ost, Skinke, Kebab, Kylling, Pølser, Pepperoni, Bacon, Bearnaisesauce, Oregano",75.0,34.0,85
596518,Pepperonistar,"Tomat, Ost, Pepperoni, Bacon, Champignon, Løg, Peberfrugt, Oregano",75.0,15.0,66
596519,Husets Indbagt,"Tomat, Ost, Skinke, Oksekød, Rejer, Champignon, Oregano",90.0,16.0,55
596520,Doro Indbagt,"Tomat, Ost, Spaghetti, Kødsauce, Oregano",90.0,33.0,40
596521,Græsk Indbagt,"Tomat, Ost, Kebab, Løg, Majs, Champignon, Peberfrugt, Oregano",90.0,10.0,61
596525,Calzone 2,"Tomat, Ost, Skinke, Spaghetti, Kødsauce, Oregano",90.0,23.0,48
596529,UFP (Indbagt),"Tomat, Ost, Skinke, Kebab, Champignon, Løg, Grøn Peber, Hvidløg, Chili, Oregano",100.0,9.0,79
596540,Luksus Vegetar,"Tomat, Ost, Champignon, Broccoli, Løg, Artiskok, Tomatskiver, Spansk Peber, Majs, Hollandaisesauce, Hvidløg og Oregano",70.0,24.0,118
596546,A. Vegetar,"Tomat, Ost, Champignon, Peberfrugt, Majs, Ananas, Oliven, Løg, Tomatskiver, Hvidløg og Oregano",70.0,7.0,94
596554,"Kylling, Salat, Dressing og Oregano","Tomat, Ost, Kylling, Salat, Dressing og Oregano",65.0,17.0,47
596558,"Kebab, Salat, Dressing og Oregano","Tomat, Ost, Kebab, Salat, Dressing og Oregano",65.0,118.0,45
596567,"Skinke, Salat, Dressing og Oregano","Tomat, Ost, Skinke, Salat, Dressing og Oregano",65.0,7.0,46
596569,"Oksekød, Salat, Dressing og Oregano","Tomat, Ost, Oksekød, Salat, Dressing og Oregano",65.0,4.0,47
596571,"Pepperoni, Salat, Dressing og Oregano","Tomat, Ost, Pepperoni, Salat, Dressing og Oregano",65.0,11.0,49
596585,Lasagne,"Med Ost, Tomatsauce og Kødsauce",80.0,9.0,31
596589,Spaghetti alla Bolognese,Med Oksekød i Tomatsauce,85.0,18.0,24
596599,Spaghetti alla Diavola,Med Oksekød i Stærk Fløde- eller Tomatsauce,85.0,5.0,43
596611,Pasta Kylling,"Med Tomatsauce, Oksekød, Bacon, Champignon, Bearnsaiesauce",85.0,4.0,58
596621,Risotto Milano,"Ris med Kylling, Rejer og Ananas i Karrysauce",85.0,5.0,45
596647,Scalloppina alla Panna,"200g Oksefilet Dampet i Hvidvin med Champignon og Bacon i Fløsesauce, Serveres med Pommes Frites og Hvidløg",160.0,3.0,107
596671,Grillet Hereford Filet,"200g ed Pommes Frites, Hvidløgssmør eller Bearnaisesauce, Salat og Dressing",160.0,4.0,75
596679,Spareribs,"500g Med Pommes Frites, Barbequesauce og Salat",160.0,4.0,46
596692,Græsk Bøf,"2 stk. Med Pommes Frites, Løg, Tomat, Salatost og Tzatziki",120.0,5.0,58
596695,Holladsk Kylling Tallerken,"Hollandsk Sauce, Salat, Pommes Frites eller Fladbrød og Dressing",85.0,7.0,64
596696,Hollandsk Donet Tallerken,"Hollandsk Sauce, Salat, Pommes Frites eller Fladbrød",85.0,6.0,52
596728,1/2 Kylling,"Med Pommes Frites, Salat og Dressing",80.0,44.0,36
596749,1/2 Mexicansk Kylling,"Med Pommes Frites, Salat og Dressing",90.0,9.0,36
596758,Fiskefilet 2 stk,"Med Pommes Frites, Salat og Dressing",80.0,8.0,36
596768,Skinkeschnitzel,"Salat, Pommes Frites og Bearnaisesauce",90.0,14.0,38
596773,Chicken Dipper 10 stk,"Med Pommes Frites, Salat og Dressing",80.0,23.0,36
596813,Indbagte Rejer 10 stk,"Med Pommes Frites, Salat og Dressing",80.0,8.0,36
596827,Herregårdsbøf,"200gr. Bøf med ærter, Pommes og Bearnaisesauce",120.0,4.0,46
596830,Falafel Ret,"10 stk. Med Pommes Frites, Salat og Dressing",85.0,3.0,44
596842,Gråsten Gyros,"Salat, Ris, Tomat, Agurk, Dressing og Tzatziki",100.0,6.0,46
596844,Kebab Mix,Med Salat og Dressing,80.0,36.0,21
596847,Kylling Mix,Med Salat og Dressing,80.0,6.0,21
596856,A. Pølse Mix,"Med Løg, Karryketchup og Pommes Frites",80.0,16.0,38
596889,Hot Wings (10 stk),Med Pommes og Mayonnaise,80.0,6.0,24
596910,Hvidløgsbrød,Med Ost,50.0,10.0,7
596924,Pita Kebab,Med Salat og Dressing,70.0,55.0,21
596942,Pita Kylling,Med Salat og Dressing,70.0,8.0,21
596960,Rulle Kebab,Med Salat og Dressing,50.0,307.0,21
596966,Rulle Kylling,Med Salat og Dressing,50.0,33.0,21
598625,Nachos,"Med Ost, Tomatsauce og Kyllingestrimler",75.0,19.0,39
598626,Blandet Salat,Med Brød og Dressing,70.0,3.0,20
598627,"Skinke, Pepperoni, Pølser, Bacon, Hollandaisesauce og Oregano","Tomat, Ost, Skinke, Pepperoni, Pølser, Bacon, Hollandaisesauce og Oregano",95.0,29.0,73
598628,"Oksekød, Gorgonzola, Løg, Champignon, Peberfrugt og Oregano","Tomat, Ost, Oksekød, Løg, Champignon, Peberfrugt og Oregano",95.0,12.0,59
598629,"Skinke, Pepperoni, Hollandaisesauce","Tomat, Ost, Skinke, Pepperoni, Hollandaisesauce",95.0,14.0,47
598635,Burger Special,"Hjemmelavet 200 gr. Bøf, Ost og Bacon",80.0,12.0,37
602594,alm spiritus,"gajol ,fisk og små grå
10 stk a 2cl",150.0,0.0,35
603397,Klassisk Burger,"Alle er med salat, tomat,burgerdressing, løg og Salatmayonnaise",60.0,212.0,63
603398,Cheeseburger,"Alle er med salat, tomat,burgerdressing, løg og Salatmayonnaise",65.0,664.0,63
603399,Bacon Cheeseburger,"Alle er med salat, tomat,burgerdressing, løg og Salatmayonnaise",75.0,575.0,63
603400,Dobbelt Bacon Cheese,"Alle er med salat, tomat,burgerdressing, løg og Salatmayonnaise",95.0,303.0,63
603405,Iille Kebab Durum,rulle er med mix salat og creme fraiche dressing,45.0,3865.0,48
603406,Iille kylling Durum,rulle er med mix salat og creme fraiche dressing,45.0,1020.0,48
603407,Falafel (Hjemmelavet) Durum,med mix salat og mint og tahina,50.0,493.0,31
603411,Kebab Boks,"Serveres med pommes frites
og creme fraiche dressing",45.0,1080.0,52
603412,Kylling Boks,"Serveres med pommes frites
og creme fraiche dressing",45.0,205.0,52
603413,Kebabmix,"Serveres medpommes frites, mix salat og creme fraiche dressing",90.0,302.0,62
603414,Kyllingmix,"Serveres medpommes frites, mix salat og creme fraiche dressing",90.0,79.0,62
603415,Nuggets (7 stk),"Med Pommes Frites, Ketchup og Dressing",55.0,0.0,38
603416,Chili Cheese Tops (7 stk),"Med Pommes Frites, Ketchup og Dressing",55.0,0.0,38
603417,Pommes Frites,Med Ketchup og Remoulade,35.0,0.0,24
603418,Snack Box,"2x Mozzarella Stick, 2x Chili Cheese Tops, 2x Nuggets, 4x Forårsruller med Ketchup",60.0,0.0,82
603419,Marina Ret,"Hakket Oksekød, Mozzarella, Mix Salat, Sylted Agurker, Pommes Frites, Dressing",95.0,92.0,78
603420,Kebab Souvlaki,"Græsk pita specialitetmed tzatziki, tomat, rødløg
og pommes frites",85.0,724.0,66
603421,Kylling Souvlaki,"Græsk pita specialitetmed tzatziki, tomat, rødløg
og pommes frites",85.0,523.0,66
603466,Margherita,Tomat og ost,55.0,24.0,12
603467,Hawaii,"Tomat, ost, skinke, ananas",70.0,16.0,26
603468,Capricciosa,"Tomat, ost, skinke, champignon",70.0,6.0,30
603469,San Marino,"Tomat, ost, kebab, pommes, dressing",80.0,14.0,35
603470,Vesuvio,"Tomat, ost, skinke, paprika",70.0,3.0,27
603471,Venezia,"Tomat, ost, kødfars, bacon, pepperoni",75.0,2.0,37
603472,Cannibale,"Tomat, ost, kødfars",70.0,5.0,19
603473,Pepperoni,"Tomat, ost, pepperoni",70.0,21.0,21
603474,Vegetale,"Tomat, ost, champignon, paprika, grøntsagsblanding, ananas, løg",75.0,1.0,63
603475,Husets,"Tomat, ost, kebab, bearnaisesauce, æg, løg",75.0,3.0,42
603476,Alfredo,"Tomat, ost, kebab, oksefars, jalapeno",75.0,1.0,37
603477,Indiana,"Tomat, ost, skinke, pepperoni",70.0,16.0,29
603478,Sicilie,"Tomat, ost, kebab, kødsauce, skinke, løg, paprika, chili",80.0,4.0,56
603479,Pizza Special,"Tomat, ost, rejer, tunfisk, rhode Island-sauce",80.0,2.0,46
603480,Gorgonzola,"Tomat, ost, kebab, gorgonzolaost, champ",75.0,3.0,39
603481,Chievo,"Tomat, ost, kylling, champignon",70.0,5.0,31
603482,Funghi,"Tomat, ost, sucuk, løg, paprika, jalapeno",80.0,1.0,41
603483,Sucuk,"Tomat, ost, kebab, kødfars, sucuk",80.0,8.0,33
603484,Mexicano,"Tomat, ost, kødfars, paprika, tabasco, løg",80.0,3.0,42
603485,Pescatora,"Tomat, ost, kebab, kødfars, pølser",80.0,3.0,34
603486,Sorento (Stærk),"Tomat, ost, kødfars, kylling, jalapeno",75.0,4.0,38
603487,Italia,"Tomat, ost, kebab, champignon, paprika",75.0,2.0,38
603488,Maffioza,"Tomat, ost, kylling, majs, ananas, karry",75.0,3.0,40
603489,Carbonara,"Tomat, ost, bacon, kebab, paprika",75.0,2.0,33
603490,Montanara,"Tomat, ost, kødfars, champignon, løg, hvidløg",75.0,3.0,45
603491,Bella Donna (Stærk),"Tomat, ost, kebab, champignon, løg, chili",75.0,2.0,41
603492,Roma,"Tomat, ost, skinke, kødfars, løg",75.0,2.0,32
603493,Caruso,"Tomat, ost, skinke, bacon, løg",75.0,1.0,30
603494,Bella Italia Special,"Tomat, ost, kebab, løg, pepperoni, kødfars",80.0,6.0,42
603495,Pizza Bolognese,"Tomat, ost, kødsauce, løg",70.0,1.0,25
603496,Pizza Kebab,"Tomat, ost, løg, pepperoni, kebab, salat, agurk, friske tomater, dressing",80.0,32.0,73
603497,Napoli,"Tomat, ost, kødfars, pepperoni, pølser",80.0,5.0,38
603498,Lazio,"Tomat, ost, kylling, ananas, carry, friske tomater, paprika",80.0,0.0,59
603499,Milano (Stærk),"Tomat, ost, kebab, kødfars, pølser,  champignon, chili, hvidløg",80.0,3.0,63
603500,Gorgini (Stærk),"(Klap sammen pizza) tomat, ost, chili, løg, kødfars, salat, frisk tomat, agurk, dress.",75.0,4.0,86
603501,Verona,"Tomat, ost, kødsauce, pepperoni, ananas",75.0,0.0,39
603502,Mamma Mia,"Tomat, ost, kødfars, bacon, gorgonzola-ost",75.0,1.0,42
603503,Klingenberg Special,"Tomat, ost, skinke, pepperoni, løg, agurk, friske tomater, salat, dressing",80.0,8.0,74
603504,Lecce,"Tomat, ost, kylling, kødfars, agurk, friske tomater, løg, salat, dressing",80.0,4.0,73
603505,Rinas,"Tomat, ost, kødfars, pølser, løg",75.0,0.0,32
603506,Italiensk-Kebab,"(Klap sammen pizza) tomat, ost, kebab, salat, agurk, friske tomater, løg, dressing",75.0,1.0,82
603507,Amigo,"Tomat, ost, pepperoni, kødfars, ananas",75.0,1.0,38
603508,Veneto,"Tomat, ost, kebab, bacon, pepperoni",75.0,2.0,35
603509,Marinara,"Tomat, ost, pepperoni, pølser, bacon",80.0,2.0,36
603510,Regina,"Tomat, ost, skinke, pølser",75.0,1.0,26
603511,Roberto,"Tomat, ost, skinke, pepperoni, kebab",80.0,1.0,36
603512,Torino,"Tomat, ost, skinke, bacon, kødfars",80.0,1.0,34
603513,Mozzarella,"Tomat, ost, friske tomater, mozzarella ost",70.0,0.0,42
603514,Sardinien,"Tomat,ost, kebab",70.0,2.0,16
603515,Din Egen Pizza,"Tomat, ost + 4 ting du vil ha’ på",85.0,2.0,33
603516,Ciao Ciao,"Tomat, ost, kebab, løg, bearnaisesauce",75.0,1.0,38
603517,Empoli,"Tomat, ost, spaghetti, kødsauce",75.0,6.0,31
603518,Calzone,"Tomat, ost, skinke",70.0,3.0,18
603519,Skinke,"Tomat, ost, skinke",50.0,6.0,18
603520,Pølser,"Tomat, ost, pølser",50.0,1.0,18
603521,Børne Pepperoni,"Tomat, ost, pepperoni",50.0,3.0,21
603523,Tunsalat,"Tun, tomat, agurk, løg, salat, dressing, flutes",55.0,0.0,47
603524,Kyllingesalat,"Kylling, tomat, agurk, løg, salat, dressing, flutes",55.0,3.0,51
603525,Bella Italia Salat,"Kebab, løg, champignon, agurk, tomat, flutes, dressing",55.0,2.0,54
603526,Græsk Bondesalat,"Fetaost, oliven, løg, agurk, tomat, salat, flutes, dressing",55.0,0.0,59
603527,Margherita,"Tomat, ost",50.0,3.0,10
603528,Hawaii,"Tomat, ost, skinke, ananas",50.0,14.0,26
603529,Capricciosa,"Tomat, ost, skinke, champignon",50.0,9.0,30
603530,Vesuvio,"Tomat, ost, skinke, paprika",50.0,7.0,27
603531,Cannibale,"Tomat, ost, kødfars",50.0,15.0,19
603532,Pepperoni,"Tomat, ost, pepperoni",50.0,25.0,21
603533,Indiana,"Tomat, ost, skinke, pepperoni",50.0,50.0,29
603534,Chievo,"Tomat, ost, kylling, champignon",50.0,10.0,31
603535,Pizza Bolognese,"Tomat, ost, kødsauce, løg",50.0,2.0,25
603536,Mozzarella,"Tomat, ost, friske tomater, mozzarella ost",50.0,3.0,42
603537,Sardinien,"Tomat, ost, kebab",50.0,5.0,17
603538,Fried Kylling,"Med pommes frites, salat, remou./ketchup",55.0,2.0,40
603539,Chilli Cheese,"Med pommes frites, salat, remou./ketchup",55.0,1.0,40
603540,Kylling HotWings,"Med pommes frites, salat, remou./ketchup",55.0,4.0,40
603541,Kyllingenuggets,"Med pommes frites, salat, remou./ketchup",55.0,4.0,40
603542,Bella-Box,"Med pommes frites, dressing",55.0,5.0,27
603548,Pita-Mix,Kylling og kebab,55.0,1.0,16
603550,Durum Menu,Pom. frites og dåsesodavand,85.0,1.0,27
603551,Pita Menu,Pom. frites og dåsesodavand,80.0,4.0,27
603552,Big-Burger Menu m. Pom. Frites,"Salat, agurk, tomat, løg, dressing, dåsesodavand",80.0,3.0,48
603559,Jumbo-Burger menu,Tilbehør som nr.,85.0,0.0,16
603563,1/2 Kylling,"Med pommes frites, salat, remou./ketchup",80.0,3.0,40
603564,Fiskefiletter - 2 stk,"Med pommes frites, salat, remou./ketchup",70.0,0.0,40
603565,Bella Bøf - 2 stk,"Med pommes frites, salat, bearnaise",80.0,4.0,35
603566,Fried Kylling,"Med pommes frites, salat, remou./ketchup",70.0,0.0,40
603567,Chilli Cheese,"Med pommes frites, salat, remou./ketchup",70.0,0.0,40
603568,Kebab Kødret,"Med pommes frites, salat, remou./ketchup",75.0,2.0,40
603569,Kyllingeret,"Med pommes frites, salat, remou./ketchup",75.0,2.0,40
603570,Kylling Hot Wings,"Med pommes frites, salat, remou./ketchup",70.0,6.0,40
603571,Kyllingenuggets (8 stk.),"Med pommes frites, salat, remou./ketchup",70.0,1.0,40
603572,Pølsemix,"Med pommes frites, salat, remou./ketchup",75.0,2.0,40
603573,Bella-Box,"Med pommes frites, dressing",65.0,0.0,27
603630,Kuku Vegetar Box,"Spinat, Porer, Persille, Koriander, Hvidløg og æg",40.0,1.0,49
603631,Vegetar Suppe Box,"Linser, Kartofler og Løg",25.0,0.0,24
603640,Æbler/Pærer klasse 1,Æbler &amp; Pærer 1.sortering,14.0,1.0,29
603781,Ristet Hotdog med Svøb,false,38.0,75.0,5
603814,Fiskefilet,false,27.0,13.0,5
603996,Brunch,"Serveret med røræg, ovnstegte brunchpølser, bacon, skinke, mild  skæreost, brie, pandekage med ahornsirup, müsli med yoghurt, røget laks, kapers og løg, samt frisk frugt",139.0,797.0,169
604000,Lakse Salat,"Med laks, avokado peberfrugt, løg salat m.m og dilddressing",129.0,238.0,59
604001,Kyllling Salat,"Salat med grillet kyllingebryst, hvidløgscroutoner, parmesan og cæsardressing",129.0,204.0,77
604002,Gedeost Salat,"Gratineret gedeost, blåbær, syltede løg, semidried tomater hakkede mandler og fransk vinaigrette",129.0,217.0,96
